,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
52,2023-07-27,13229.13,12940.313,83415.25948899948,197529.69564268744,444.4431298183013
53,2023-07-26,13123.85,12907.273,46905.596929000494,200902.86475628748,448.22189232152357
54,2023-07-25,13183.95,12865.267,101558.85448900057,199253.69641264997,446.3784228797915
55,2023-07-24,13118.39,12810.5645,94756.5384502494,194468.4809494499,440.9858058367071
56,2023-07-21,13230.24,12752.492499999998,228242.67375625126,192138.2399881874,438.3357617034998
57,2023-07-20,13288.96,12690.925500000001,357645.2631902475,182508.78424348737,427.21046832151404
58,2023-07-19,13219.32,12631.937,345018.7886889998,165048.957828425,406.2621786832057
59,2023-07-18,13156.96,12581.257,331433.94420899946,147799.57019602502,384.4470967454755
60,2023-07-17,13081.16,12537.1985,295894.1134822494,131413.42312177503,362.5098938260514
61,2023-07-14,13061.38,12500.624,314447.29153599933,117517.66351317505,342.8084939338217
62,2023-07-13,12964.56,12460.889,253684.4762410003,101952.92040948759,319.3006739884643
63,2023-07-12,12997.2,12414.9205,339049.41612025065,90610.35783105007,301.01554416848654
64,2023-07-11,12814.18,12367.512999999999,199511.40888900115,75020.20973628754,273.8981740287575
65,2023-07-10,12617.01,12327.116,84038.53123600014,67195.36692185,259.2206915387929
66,2023-07-07,12639.57,12305.627499999999,111517.59330625068,63032.8323946625,251.06340313686204
67,2023-07-06,12659.58,12286.1995,139412.99778024948,57529.98350554997,239.8540879483816
68,2023-07-05,12834.76,12265.718499999999,323808.22872225137,50642.95571254999,225.03989804599092
69,2023-07-04,12560.63,12232.882500000002,107418.42375624848,34490.57709643742,185.71638887410398
70,2023-07-03,12542.09,12213.0015,108299.2408322499,29221.55268823749,170.94312705761965
71,2023-06-30,12483.34,12192.5905,84535.27175024994,24091.067348674995,155.21297416348608
