"Date","Price","Open","High","Low","Change %"
"02/05/2014","12.966","12.966","12.966","12.966","-0.58%"
"30/04/2014","13.041","13.041","13.041","13.041","0.48%"
"29/04/2014","12.979","12.979","12.979","12.979","-1.46%"
"28/04/2014","13.171","13.171","13.171","13.171","0.50%"
"25/04/2014","13.105","13.105","13.105","13.105","-0.86%"
"24/04/2014","13.219","13.219","13.219","13.219","0.37%"
"23/04/2014","13.170","13.170","13.170","13.170","-0.30%"
"22/04/2014","13.210","13.210","13.210","13.210","-0.71%"
"17/04/2014","13.304","13.304","13.304","13.304","-0.70%"
"16/04/2014","13.398","13.398","13.398","13.398","-6.55%"
"15/04/2014","14.337","14.337","14.337","14.337","0.01%"
"14/04/2014","14.335","14.335","14.335","14.335","0.01%"
"11/04/2014","14.333","14.333","14.333","14.333","0.01%"
"10/04/2014","14.331","14.331","14.331","14.331","0.05%"
"09/04/2014","14.324","14.324","14.324","14.324","0.01%"
"08/04/2014","14.322","14.322","14.322","14.322","0.01%"
"07/04/2014","14.320","14.320","14.320","14.320","0.01%"
"04/04/2014","14.318","14.318","14.318","14.318","0.01%"
"03/04/2014","14.316","14.316","14.316","14.316","0.04%"
"02/04/2014","14.310","14.310","14.310","14.310","0.01%"
"01/04/2014","14.308","14.308","14.308","14.308","0.01%"
"31/03/2014","14.306","14.306","14.306","14.306","0.01%"
"28/03/2014","14.304","14.304","14.304","14.304","0.01%"
"27/03/2014","14.302","14.302","14.302","14.302","0.94%"
"26/03/2014","14.169","14.169","14.169","14.169","-0.26%"
"25/03/2014","14.206","14.206","14.206","14.206","0.18%"
"24/03/2014","14.180","14.180","14.180","14.180","-0.77%"
"21/03/2014","14.290","14.290","14.290","14.290","1.85%"
"20/03/2014","14.030","14.030","14.030","14.030","-1.76%"
"19/03/2014","14.282","14.282","14.282","14.282","0.01%"
"18/03/2014","14.280","14.280","14.280","14.280","0.01%"
"17/03/2014","14.278","14.278","14.278","14.278","0.01%"
"14/03/2014","14.276","14.276","14.276","14.276","1.80%"
"13/03/2014","14.024","14.024","14.024","14.024","0.12%"
"12/03/2014","14.007","14.007","14.007","14.007","0.31%"
"11/03/2014","13.964","13.964","13.964","13.964","-0.75%"
"10/03/2014","14.070","14.070","14.070","14.070","0.57%"
"07/03/2014","13.990","13.990","13.990","13.990","2.17%"
"06/03/2014","13.693","13.693","13.693","13.693","0.03%"
"05/03/2014","13.689","13.689","13.689","13.689","-1.16%"
"04/03/2014","13.850","13.850","13.850","13.850","0.21%"
"03/03/2014","13.821","13.821","13.821","13.821","-0.14%"
"28/02/2014","13.840","13.840","13.840","13.840","0.11%"
"27/02/2014","13.825","13.825","13.825","13.825","-0.01%"
"26/02/2014","13.827","13.827","13.827","13.827","0.33%"
"25/02/2014","13.781","13.781","13.781","13.781","-0.12%"
"24/02/2014","13.797","13.797","13.797","13.797","-0.70%"
"21/02/2014","13.894","13.894","13.894","13.894","0.88%"
"20/02/2014","13.773","13.773","13.773","13.773","0.03%"
"19/02/2014","13.769","13.769","13.769","13.769","0.28%"
"18/02/2014","13.730","13.730","13.730","13.730","-0.09%"
"17/02/2014","13.742","13.742","13.742","13.742","-1.59%"
"14/02/2014","13.964","13.964","13.964","13.964","1.56%"
"13/02/2014","13.749","13.749","13.749","13.749","1.22%"
"12/02/2014","13.583","13.583","13.583","13.583","0.63%"
"11/02/2014","13.498","13.498","13.498","13.498","-0.04%"
"10/02/2014","13.503","13.503","13.503","13.503","0.33%"
"07/02/2014","13.459","13.459","13.459","13.459","0.51%"
"06/02/2014","13.391","13.391","13.391","13.391","0.18%"
"05/02/2014","13.367","13.367","13.367","13.367","-1.29%"
"04/02/2014","13.542","13.542","13.542","13.542","-0.97%"
"03/02/2014","13.674","13.674","13.674","13.674","0.35%"
"31/01/2014","13.626","13.626","13.626","13.626","0.45%"
"30/01/2014","13.565","13.565","13.565","13.565","1.07%"
"29/01/2014","13.421","13.421","13.421","13.421","0.16%"
"28/01/2014","13.400","13.400","13.400","13.400","1.78%"
"27/01/2014","13.166","13.166","13.166","13.166","0.78%"
"24/01/2014","13.064","13.064","13.064","13.064","1.19%"
"23/01/2014","12.911","12.911","12.911","12.911","0.02%"
"22/01/2014","12.908","12.908","12.908","12.908","0.01%"
"21/01/2014","12.907","12.907","12.907","12.907","-1.53%"
"15/01/2014","13.107","13.107","13.107","13.107","0.42%"
"08/01/2014","13.052","13.052","13.052","13.052","0.01%"
"07/01/2014","13.051","13.051","13.051","13.051","0.26%"
"06/01/2014","13.017","13.017","13.017","13.017","-1.12%"
"02/01/2014","13.164","13.164","13.164","13.164","0.03%"
"31/12/2013","13.160","13.160","13.160","13.160","-0.02%"
"30/12/2013","13.162","13.162","13.162","13.162","-0.04%"
"27/12/2013","13.167","13.167","13.167","13.167","0.02%"
"24/12/2013","13.165","13.165","13.165","13.165","-0.02%"
"23/12/2013","13.168","13.168","13.168","13.168","-0.02%"
"20/12/2013","13.170","13.170","13.170","13.170","1.49%"
"19/12/2013","12.977","12.977","12.977","12.977","0.02%"
"18/12/2013","12.974","12.974","12.974","12.974","0.82%"
"17/12/2013","12.869","12.869","12.869","12.869","-1.84%"
"16/12/2013","13.110","13.110","13.110","13.110","1.89%"
"13/12/2013","12.867","12.867","12.867","12.867","0.52%"
"12/12/2013","12.800","12.800","12.800","12.800","0.02%"
"11/12/2013","12.797","12.797","12.797","12.797","0.35%"
"10/12/2013","12.753","12.753","12.753","12.753","-0.89%"
"09/12/2013","12.868","12.868","12.868","12.868","0.20%"
"06/12/2013","12.842","12.842","12.842","12.842","0.32%"
"05/12/2013","12.801","12.801","12.801","12.801","0.42%"
"04/12/2013","12.748","12.748","12.748","12.748","-0.27%"
"03/12/2013","12.782","12.782","12.782","12.782","-0.14%"
"02/12/2013","12.800","12.800","12.800","12.800","-0.05%"
"29/11/2013","12.806","12.806","12.806","12.806","-0.12%"
"28/11/2013","12.821","12.821","12.821","12.821","0.02%"
"27/11/2013","12.818","12.818","12.818","12.818","0.65%"
"26/11/2013","12.735","12.735","12.735","12.735","-0.41%"
"25/11/2013","12.787","12.787","12.787","12.787","2.46%"
"21/11/2013","12.480","12.480","12.480","12.480","-0.96%"
"20/11/2013","12.601","12.601","12.601","12.601","-0.04%"
"19/11/2013","12.606","12.606","12.606","12.606","1.05%"
"18/11/2013","12.475","12.475","12.475","12.475","0.06%"
"11/11/2013","12.468","12.468","12.468","12.468","0.31%"
"06/11/2013","12.429","12.429","12.429","12.429","-0.18%"
"05/11/2013","12.452","12.452","12.452","12.452","-0.04%"
"04/11/2013","12.457","12.457","12.457","12.457","0.25%"
"01/11/2013","12.426","12.426","12.426","12.426","0.21%"
"31/10/2013","12.400","12.400","12.400","12.400","-0.54%"
"30/10/2013","12.467","12.467","12.467","12.467","-1.69%"
"29/10/2013","12.681","12.681","12.681","12.681","-2.14%"
"28/10/2013","12.958","12.958","12.958","12.958","0.01%"
"25/10/2013","12.957","12.957","12.957","12.957","0.33%"
"24/10/2013","12.915","12.915","12.915","12.915","0.02%"
"23/10/2013","12.912","12.912","12.912","12.912","-0.59%"
"22/10/2013","12.988","12.988","12.988","12.988","0.37%"
"21/10/2013","12.940","12.940","12.940","12.940","-0.55%"
"18/10/2013","13.011","13.011","13.011","13.011","-1.17%"
"17/10/2013","13.165","13.165","13.165","13.165","-0.31%"
"14/10/2013","13.206","13.206","13.206","13.206","0.01%"
"11/10/2013","13.205","13.205","13.205","13.205","-0.13%"
"10/10/2013","13.222","13.222","13.222","13.222","0.03%"
"09/10/2013","13.218","13.218","13.218","13.218","0.01%"
"08/10/2013","13.217","13.217","13.217","13.217","1.20%"
"07/10/2013","13.060","13.060","13.060","13.060","-4.34%"
"04/10/2013","13.652","13.652","13.652","13.652","4.30%"
"03/10/2013","13.089","13.089","13.089","13.089","0.03%"
"02/10/2013","13.085","13.085","13.085","13.085","0.02%"
"30/09/2013","13.083","13.083","13.083","13.083","-1.25%"
"27/09/2013","13.249","13.249","13.249","13.249","1.63%"
"26/09/2013","13.037","13.037","13.037","13.037","-0.31%"
"25/09/2013","13.077","13.077","13.077","13.077","0.22%"
"24/09/2013","13.048","13.048","13.048","13.048","-1.86%"
"23/09/2013","13.295","13.295","13.295","13.295","0.90%"
"20/09/2013","13.176","13.176","13.176","13.176","-1.18%"
"19/09/2013","13.333","13.333","13.333","13.333","-2.02%"
"18/09/2013","13.608","13.608","13.608","13.608","-0.24%"
"17/09/2013","13.641","13.641","13.641","13.641","0.85%"
"16/09/2013","13.526","13.526","13.526","13.526","-0.60%"
"13/09/2013","13.607","13.607","13.607","13.607","1.36%"
"12/09/2013","13.424","13.424","13.424","13.424","0.03%"
"11/09/2013","13.420","13.420","13.420","13.420","-0.82%"
"10/09/2013","13.531","13.531","13.531","13.531","0.83%"
"09/09/2013","13.419","13.419","13.419","13.419","-1.36%"
"06/09/2013","13.604","13.604","13.604","13.604","1.41%"
"05/09/2013","13.415","13.415","13.415","13.415","-1.42%"
"04/09/2013","13.608","13.608","13.608","13.608","0.35%"
"03/09/2013","13.560","13.560","13.560","13.560","0.99%"
"02/09/2013","13.427","13.427","13.427","13.427","0.00%"
"30/08/2013","13.427","13.427","13.427","13.427","0.01%"
"29/08/2013","13.425","13.425","13.425","13.425","0.03%"
"28/08/2013","13.421","13.421","13.421","13.421","0.01%"
"27/08/2013","13.420","13.420","13.420","13.420","0.47%"
"26/08/2013","13.357","13.357","13.357","13.357","0.55%"
"23/08/2013","13.284","13.284","13.284","13.284","-0.11%"
"22/08/2013","13.298","13.298","13.298","13.298","-1.66%"
"21/08/2013","13.522","13.522","13.522","13.522","1.03%"
"20/08/2013","13.384","13.384","13.384","13.384","0.01%"
"19/08/2013","13.383","13.383","13.383","13.383","0.75%"
"16/08/2013","13.283","13.283","13.283","13.283","-0.73%"
"15/08/2013","13.381","13.381","13.381","13.381","1.10%"
"14/08/2013","13.236","13.236","13.236","13.236","-1.05%"
"13/08/2013","13.376","13.376","13.376","13.376","-0.27%"
"12/08/2013","13.412","13.412","13.412","13.412","-0.19%"
"07/08/2013","13.437","13.437","13.437","13.437","-3.15%"
"06/08/2013","13.874","13.874","13.874","13.874","-0.86%"
"05/08/2013","13.995","13.995","13.995","13.995","0.09%"
"02/08/2013","13.982","13.982","13.982","13.982","-0.09%"
"01/08/2013","13.994","13.994","13.994","13.994","0.06%"
"31/07/2013","13.986","13.986","13.986","13.986","-0.17%"
"30/07/2013","14.010","14.010","14.010","14.010","-1.37%"
"29/07/2013","14.205","14.205","14.205","14.205","0.01%"
"26/07/2013","14.203","14.203","14.203","14.203","1.54%"
"25/07/2013","13.987","13.987","13.987","13.987","0.14%"
"24/07/2013","13.967","13.967","13.967","13.967","4.83%"
"23/07/2013","13.323","13.323","13.323","13.323","-0.18%"
"22/07/2013","13.347","13.347","13.347","13.347","-1.26%"
"19/07/2013","13.517","13.517","13.517","13.517","-1.08%"
"18/07/2013","13.664","13.664","13.664","13.664","0.03%"
"17/07/2013","13.660","13.660","13.660","13.660","-0.47%"
"16/07/2013","13.724","13.724","13.724","13.724","0.01%"
"15/07/2013","13.723","13.723","13.723","13.723","0.11%"
"12/07/2013","13.708","13.708","13.708","13.708","-0.12%"
"11/07/2013","13.724","13.724","13.724","13.724","0.03%"
"10/07/2013","13.720","13.720","13.720","13.720","0.01%"
"09/07/2013","13.719","13.719","13.719","13.719","0.01%"
"08/07/2013","13.718","13.718","13.718","13.718","-0.08%"
"05/07/2013","13.729","13.729","13.729","13.729","0.01%"
"04/07/2013","13.728","13.728","13.728","13.728","0.00%"
"03/07/2013","13.728","13.728","13.728","13.728","-0.04%"
"02/07/2013","13.733","13.733","13.733","13.733","-1.15%"
"01/07/2013","13.893","13.893","13.893","13.893","0.95%"
"28/06/2013","13.762","13.762","13.762","13.762","-0.96%"
"27/06/2013","13.896","13.896","13.896","13.896","0.13%"
"26/06/2013","13.878","13.878","13.878","13.878","0.14%"
"25/06/2013","13.858","13.858","13.858","13.858","0.77%"
"24/06/2013","13.752","13.752","13.752","13.752","0.07%"
"21/06/2013","13.743","13.743","13.743","13.743","0.31%"
"20/06/2013","13.701","13.701","13.701","13.701","0.85%"
"19/06/2013","13.585","13.585","13.585","13.585","0.64%"
"18/06/2013","13.499","13.499","13.499","13.499","-0.44%"
"17/06/2013","13.558","13.558","13.558","13.558","-0.73%"
"14/06/2013","13.658","13.658","13.658","13.658","-1.36%"
"13/06/2013","13.847","13.847","13.847","13.847","1.81%"
"12/06/2013","13.601","13.601","13.601","13.601","-3.37%"
"11/06/2013","14.075","14.075","14.075","14.075","4.00%"
"10/06/2013","13.534","13.534","13.534","13.534","-0.39%"
"07/06/2013","13.587","13.587","13.587","13.587","1.97%"
"06/06/2013","13.324","13.324","13.324","13.324","12.83%"
"05/06/2013","11.809","11.809","11.809","11.809","-1.32%"
"04/06/2013","11.967","11.967","11.967","11.967","1.34%"
"03/06/2013","11.809","11.809","11.809","11.809","-1.06%"
"31/05/2013","11.936","11.936","11.936","11.936","1.26%"
"30/05/2013","11.788","11.788","11.788","11.788","0.50%"
"28/05/2013","11.729","11.729","11.729","11.729","0.25%"
"27/05/2013","11.700","11.700","11.700","11.700","0.19%"
"24/05/2013","11.678","11.678","11.678","11.678","-0.54%"
"23/05/2013","11.741","11.741","11.741","11.741","0.40%"
"22/05/2013","11.694","11.694","11.694","11.694","-0.07%"
"21/05/2013","11.702","11.702","11.702","11.702","-0.54%"
"20/05/2013","11.765","11.765","11.765","11.765","0.22%"
"17/05/2013","11.739","11.739","11.739","11.739","0.00%"
"16/05/2013","11.739","11.739","11.739","11.739","-0.31%"
"15/05/2013","11.775","11.775","11.775","11.775","0.26%"
"14/05/2013","11.744","11.744","11.744","11.744","0.44%"
"13/05/2013","11.692","11.692","11.692","11.692","0.05%"
"10/05/2013","11.686","11.686","11.686","11.686","-0.66%"
"09/05/2013","11.764","11.764","11.764","11.764","-0.43%"
"08/05/2013","11.815","11.815","11.815","11.815","0.80%"
"07/05/2013","11.721","11.721","11.721","11.721","0.64%"
"06/05/2013","11.646","11.646","11.646","11.646","0.33%"
"03/05/2013","11.608","11.608","11.608","11.608","-2.19%"
"02/05/2013","11.868","11.868","11.868","11.868","0.05%"
"30/04/2013","11.862","11.862","11.862","11.862","8.21%"
"29/04/2013","10.962","10.962","10.962","10.962","-1.97%"
"26/04/2013","11.182","11.182","11.182","11.182","2.04%"
"22/04/2013","10.958","10.958","10.958","10.958","-0.38%"
"19/04/2013","11.000","11.000","11.000","11.000","0.10%"
"18/04/2013","10.989","10.989","10.989","10.989","1.11%"
"17/04/2013","10.868","10.868","10.868","10.868","-0.67%"
"16/04/2013","10.941","10.941","10.941","10.941","0.00%"
"15/04/2013","10.941","10.941","10.941","10.941","0.63%"
"12/04/2013","10.872","10.872","10.872","10.872","0.09%"
"11/04/2013","10.862","10.862","10.862","10.862","-0.57%"
"10/04/2013","10.924","10.924","10.924","10.924","0.94%"
"09/04/2013","10.822","10.822","10.822","10.822","0.19%"
"08/04/2013","10.801","10.801","10.801","10.801","-1.61%"
"05/04/2013","10.978","10.978","10.978","10.978","0.94%"
"04/04/2013","10.876","10.876","10.876","10.876","-0.85%"
"03/04/2013","10.969","10.969","10.969","10.969","2.27%"
"02/04/2013","10.726","10.726","10.726","10.726","-2.56%"
"28/03/2013","11.008","11.008","11.008","11.008","-0.95%"
"27/03/2013","11.114","11.114","11.114","11.114","-0.62%"
"26/03/2013","11.183","11.183","11.183","11.183","0.20%"
"25/03/2013","11.161","11.161","11.161","11.161","2.02%"
"22/03/2013","10.940","10.940","10.940","10.940","-2.13%"
"21/03/2013","11.178","11.178","11.178","11.178","2.32%"
"20/03/2013","10.925","10.925","10.925","10.925","-1.35%"
"19/03/2013","11.075","11.075","11.075","11.075","-1.72%"
"18/03/2013","11.269","11.269","11.269","11.269","1.71%"
"15/03/2013","11.080","11.080","11.080","11.080","1.10%"
"14/03/2013","10.959","10.959","10.959","10.959","-0.01%"
"13/03/2013","10.960","10.960","10.960","10.960","0.81%"
"12/03/2013","10.872","10.872","10.872","10.872","-0.49%"
"11/03/2013","10.925","10.925","10.925","10.925","0.86%"
"08/03/2013","10.832","10.832","10.832","10.832","-0.22%"
"07/03/2013","10.856","10.856","10.856","10.856","2.25%"
"06/03/2013","10.617","10.617","10.617","10.617","0.42%"
"05/03/2013","10.573","10.573","10.573","10.573","0.07%"
"04/03/2013","10.566","10.566","10.566","10.566","0.11%"
"01/03/2013","10.554","10.554","10.554","10.554","0.11%"
"28/02/2013","10.542","10.542","10.542","10.542","0.29%"
"27/02/2013","10.512","10.512","10.512","10.512","0.17%"
"26/02/2013","10.494","10.494","10.494","10.494","0.71%"
"25/02/2013","10.420","10.420","10.420","10.420","-1.84%"
"22/02/2013","10.615","10.615","10.615","10.615","0.62%"
"21/02/2013","10.550","10.550","10.550","10.550","1.39%"
"20/02/2013","10.405","10.405","10.405","10.405","4.06%"
"19/02/2013","9.999","9.999","9.999","9.999","-2.97%"
"18/02/2013","10.305","10.305","10.305","10.305","-2.09%"
"15/02/2013","10.525","10.525","10.525","10.525","-0.78%"
"14/02/2013","10.608","10.608","10.608","10.608","-0.25%"
"13/02/2013","10.635","10.635","10.635","10.635","1.36%"
"12/02/2013","10.492","10.492","10.492","10.492","0.36%"
"11/02/2013","10.454","10.454","10.454","10.454","0.23%"
"08/02/2013","10.430","10.430","10.430","10.430","-1.33%"
"07/02/2013","10.571","10.571","10.571","10.571","-0.33%"
"06/02/2013","10.606","10.606","10.606","10.606","-0.54%"
"05/02/2013","10.664","10.664","10.664","10.664","-1.02%"
"04/02/2013","10.774","10.774","10.774","10.774","-1.63%"
"01/02/2013","10.952","10.952","10.952","10.952","1.20%"
"31/01/2013","10.822","10.822","10.822","10.822","0.06%"
"30/01/2013","10.816","10.816","10.816","10.816","0.22%"
"29/01/2013","10.792","10.792","10.792","10.792","-0.16%"
"28/01/2013","10.809","10.809","10.809","10.809","-2.07%"
"25/01/2013","11.037","11.037","11.037","11.037","-0.13%"
"23/01/2013","11.051","11.051","11.051","11.051","0.81%"
"22/01/2013","10.962","10.962","10.962","10.962","0.85%"
"21/01/2013","10.870","10.870","10.870","10.870","-2.24%"
"18/01/2013","11.119","11.119","11.119","11.119","1.03%"
"17/01/2013","11.006","11.006","11.006","11.006","-0.74%"
"16/01/2013","11.088","11.088","11.088","11.088","-1.80%"
"15/01/2013","11.291","11.291","11.291","11.291","2.20%"
"14/01/2013","11.048","11.048","11.048","11.048","-1.02%"
"11/01/2013","11.162","11.162","11.162","11.162","0.68%"
"10/01/2013","11.087","11.087","11.087","11.087","-1.47%"
"09/01/2013","11.252","11.252","11.252","11.252","-0.31%"
"08/01/2013","11.287","11.287","11.287","11.287","2.54%"
"07/01/2013","11.007","11.007","11.007","11.007","-1.71%"
"04/01/2013","11.199","11.199","11.199","11.199","-0.96%"
"03/01/2013","11.307","11.307","11.307","11.307","-5.41%"
"02/01/2013","11.954","11.954","11.954","11.954","-1.48%"
"31/12/2012","12.134","12.134","12.134","12.134","0.01%"
"28/12/2012","12.133","12.133","12.133","12.133","-0.09%"
"27/12/2012","12.144","12.144","12.144","12.144","0.06%"
"24/12/2012","12.137","12.137","12.137","12.137","0.01%"
"21/12/2012","12.136","12.136","12.136","12.136","-0.06%"
"20/12/2012","12.143","12.143","12.143","12.143","0.03%"
"19/12/2012","12.139","12.139","12.139","12.139","-0.26%"
"18/12/2012","12.171","12.171","12.171","12.171","-0.07%"
"17/12/2012","12.179","12.179","12.179","12.179","0.36%"
"14/12/2012","12.135","12.135","12.135","12.135","-0.12%"
"13/12/2012","12.149","12.149","12.149","12.149","0.39%"
"12/12/2012","12.102","12.102","12.102","12.102","0.13%"
"11/12/2012","12.086","12.086","12.086","12.086","-2.09%"
"10/12/2012","12.344","12.344","12.344","12.344","-3.14%"
"07/12/2012","12.744","12.744","12.744","12.744","1.89%"
"06/12/2012","12.507","12.507","12.507","12.507","-0.52%"
"05/12/2012","12.573","12.573","12.573","12.573","-0.06%"
"04/12/2012","12.581","12.581","12.581","12.581","-2.64%"
"03/12/2012","12.922","12.922","12.922","12.922","0.60%"
"30/11/2012","12.845","12.845","12.845","12.845","-0.11%"
"29/11/2012","12.859","12.859","12.859","12.859","0.04%"
"28/11/2012","12.854","12.854","12.854","12.854","-0.23%"
"27/11/2012","12.884","12.884","12.884","12.884","-0.35%"
"26/11/2012","12.929","12.929","12.929","12.929","-3.02%"
"23/11/2012","13.332","13.332","13.332","13.332","3.62%"
"22/11/2012","12.866","12.866","12.866","12.866","0.93%"
"21/11/2012","12.747","12.747","12.747","12.747","0.13%"
"20/11/2012","12.730","12.730","12.730","12.730","-0.64%"
"19/11/2012","12.812","12.812","12.812","12.812","-4.54%"
"16/11/2012","13.421","13.421","13.421","13.421","-0.81%"
"15/11/2012","13.531","13.531","13.531","13.531","3.78%"
"14/11/2012","13.038","13.038","13.038","13.038","-0.18%"
"13/11/2012","13.061","13.061","13.061","13.061","-0.32%"
"12/11/2012","13.103","13.103","13.103","13.103","-3.06%"
"09/11/2012","13.517","13.517","13.517","13.517","3.29%"
"08/11/2012","13.087","13.087","13.087","13.087","0.03%"
"07/11/2012","13.083","13.083","13.083","13.083","-0.77%"
"06/11/2012","13.184","13.184","13.184","13.184","-6.06%"
"05/11/2012","14.035","14.035","14.035","14.035","-0.04%"
"02/11/2012","14.040","14.040","14.040","14.040","1.09%"
"01/11/2012","13.888","13.888","13.888","13.888","3.36%"
"31/10/2012","13.436","13.436","13.436","13.436","-1.21%"
"30/10/2012","13.600","13.600","13.600","13.600","0.11%"
"29/10/2012","13.585","13.585","13.585","13.585","-3.26%"
"24/10/2012","14.043","14.043","14.043","14.043","3.30%"
"23/10/2012","13.594","13.594","13.594","13.594","-0.03%"
"22/10/2012","13.598","13.598","13.598","13.598","-1.91%"
"19/10/2012","13.863","13.863","13.863","13.863","4.26%"
"18/10/2012","13.297","13.297","13.297","13.297","-4.25%"
"17/10/2012","13.887","13.887","13.887","13.887","0.71%"
"16/10/2012","13.789","13.789","13.789","13.789","-0.29%"
"15/10/2012","13.829","13.829","13.829","13.829","-0.77%"
"12/10/2012","13.936","13.936","13.936","13.936","-0.75%"
"11/10/2012","14.041","14.041","14.041","14.041","1.32%"
"10/10/2012","13.858","13.858","13.858","13.858","-0.38%"
"09/10/2012","13.911","13.911","13.911","13.911","-0.54%"
"08/10/2012","13.986","13.986","13.986","13.986","-0.13%"
"05/10/2012","14.004","14.004","14.004","14.004","1.22%"
"04/10/2012","13.835","13.835","13.835","13.835","3.28%"
"03/10/2012","13.395","13.395","13.395","13.395","-0.96%"
"02/10/2012","13.525","13.525","13.525","13.525","1.68%"
"28/09/2012","13.302","13.302","13.302","13.302","1.69%"
"27/09/2012","13.081","13.081","13.081","13.081","-0.74%"
"26/09/2012","13.179","13.179","13.179","13.179","-3.96%"
"25/09/2012","13.722","13.722","13.722","13.722","-2.94%"
"24/09/2012","14.138","14.138","14.138","14.138","8.15%"
"21/09/2012","13.072","13.072","13.072","13.072","-0.68%"
"20/09/2012","13.161","13.161","13.161","13.161","4.65%"
"19/09/2012","12.576","12.576","12.576","12.576","1.02%"
"18/09/2012","12.449","12.449","12.449","12.449","0.35%"
"17/09/2012","12.406","12.406","12.406","12.406","0.12%"
"14/09/2012","12.391","12.391","12.391","12.391","-4.87%"
"13/09/2012","13.026","13.026","13.026","13.026","-2.02%"
"12/09/2012","13.295","13.295","13.295","13.295","-3.48%"
"11/09/2012","13.774","13.774","13.774","13.774","-1.44%"
"10/09/2012","13.975","13.975","13.975","13.975","-0.61%"
"07/09/2012","14.061","14.061","14.061","14.061","0.15%"
"06/09/2012","14.040","14.040","14.040","14.040","-1.99%"
"05/09/2012","14.325","14.325","14.325","14.325","0.00%"
"04/09/2012","14.325","14.325","14.325","14.325","5.04%"
"03/09/2012","13.638","13.638","13.638","13.638","-0.84%"
"31/08/2012","13.754","13.754","13.754","13.754","-4.59%"
"30/08/2012","14.415","14.415","14.415","14.415","-2.99%"
"29/08/2012","14.859","14.859","14.859","14.859","-5.12%"
"28/08/2012","15.661","15.661","15.661","15.661","-0.75%"
"27/08/2012","15.780","15.780","15.780","15.780","0.18%"
"24/08/2012","15.752","15.752","15.752","15.752","-0.15%"
"23/08/2012","15.776","15.776","15.776","15.776","0.46%"
"22/08/2012","15.703","15.703","15.703","15.703","-0.25%"
"17/08/2012","15.742","15.742","15.742","15.742","-1.89%"
"16/08/2012","16.045","16.045","16.045","16.045","-1.21%"
"15/08/2012","16.241","16.241","16.241","16.241","-0.62%"
"14/08/2012","16.343","16.343","16.343","16.343","0.24%"
"13/08/2012","16.304","16.304","16.304","16.304","-0.13%"
"10/08/2012","16.326","16.326","16.326","16.326","0.20%"
"09/08/2012","16.293","16.293","16.293","16.293","-0.77%"
"08/08/2012","16.420","16.420","16.420","16.420","1.23%"
"07/08/2012","16.221","16.221","16.221","16.221","0.54%"
"06/08/2012","16.134","16.134","16.134","16.134","-1.07%"
"03/08/2012","16.309","16.309","16.309","16.309","0.01%"
"02/08/2012","16.308","16.308","16.308","16.308","1.35%"
"01/08/2012","16.091","16.091","16.091","16.091","-0.39%"
"31/07/2012","16.154","16.154","16.154","16.154","-0.51%"
"30/07/2012","16.236","16.236","16.236","16.236","-1.62%"
"27/07/2012","16.504","16.504","16.504","16.504","0.45%"
"26/07/2012","16.430","16.430","16.430","16.430","-0.84%"
"25/07/2012","16.569","16.569","16.569","16.569","2.95%"
"24/07/2012","16.094","16.094","16.094","16.094","0.10%"
"23/07/2012","16.078","16.078","16.078","16.078","0.10%"
"20/07/2012","16.062","16.062","16.062","16.062","-0.93%"
"19/07/2012","16.213","16.213","16.213","16.213","-0.58%"
"18/07/2012","16.307","16.307","16.307","16.307","0.44%"
"17/07/2012","16.236","16.236","16.236","16.236","45.20%"
"22/07/2011","11.182","11.182","11.182","11.182","0.40%"
"21/07/2011","11.138","11.138","11.138","11.138","-0.39%"
"20/07/2011","11.182","11.182","11.182","11.182","-0.21%"
"13/07/2011","11.205","11.205","11.205","11.205","-4.23%"
"11/07/2011","11.700","11.700","11.700","11.700","-2.54%"
"07/07/2011","12.005","12.005","12.005","12.005","0.80%"
"06/07/2011","11.910","11.910","11.910","11.910","-1.42%"
"05/07/2011","12.082","12.082","12.082","12.082","-0.29%"
"04/07/2011","12.117","12.117","12.117","12.117","-0.93%"
"01/07/2011","12.231","12.231","12.231","12.231","1.50%"
"29/06/2011","12.050","12.050","12.050","12.050","13.63%"
"28/06/2011","10.605","10.605","10.605","10.605","-16.42%"
"23/06/2011","12.688","12.688","12.688","12.688","-0.02%"
"22/06/2011","12.690","12.690","12.690","12.690","-0.39%"
"20/06/2011","12.740","12.740","12.740","12.740","-0.27%"
"17/06/2011","12.774","12.774","12.774","12.774","-0.58%"
"16/06/2011","12.849","12.849","12.849","12.849","-0.81%"
"15/06/2011","12.954","12.954","12.954","12.954","1.16%"
"14/06/2011","12.806","12.806","12.806","12.806","0.05%"
"13/06/2011","12.800","12.800","12.800","12.800","0.55%"
"10/06/2011","12.730","12.730","12.730","12.730","0.17%"
"09/06/2011","12.708","12.708","12.708","12.708","0.13%"
"08/06/2011","12.691","12.691","12.691","12.691","-0.70%"
"06/06/2011","12.780","12.780","12.780","12.780","0.09%"
"02/06/2011","12.769","12.769","12.769","12.769","0.77%"
"01/06/2011","12.671","12.671","12.671","12.671","1.32%"
"31/05/2011","12.506","12.506","12.506","12.506","-0.23%"
"27/05/2011","12.535","12.535","12.535","12.535","-0.59%"
"26/05/2011","12.609","12.609","12.609","12.609","-0.81%"
"25/05/2011","12.712","12.712","12.712","12.712","2.94%"
"24/05/2011","12.349","12.349","12.349","12.349","0.68%"
"23/05/2011","12.266","12.266","12.266","12.266","0.57%"
